utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 no, no,0.0,CHI,RYA,1.2309999999999945,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 no, that's good,0.0,RYA,RYA,1.0459999999999354,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 that's good, what is that dad gonna make for dinner,0.0,RYA,MOT,1.6299999999999955,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what is that dad gonna make for dinner, a pizza that a pizza that pi that pizza over there,0.0,MOT,CHI,3.7409999999999854,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 a pizza that a pizza that pi that pizza over there, the pizza over there,0.0,CHI,CHI,6.433000000000106,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 the pizza over there, oh,0.0,CHI,RYA,2.61099999999999,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh, what did what did your daddy make for dinner last night,-0.5649999999999409,RYA,MOT,0.5649999999999409,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what did what did your daddy make for dinner last night, Daddy make a pizza,0.0,MOT,CHI,2.3600000000000136,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 Daddy make a pizza, no he didn't make pizza what did he make,0.0,CHI,MOT,2.3619999999999663,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 no he didn't make pizza what did he make, Daddy make um Daddy making a cereal,0.0,MOT,CHI,1.86099999999999,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 Daddy make um Daddy making a cereal, Dad gon going to make it,0.0,CHI,CHI,4.80499999999995,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 Dad gon going to make it, did you cook last night Ben,0.0,CHI,RYA,2.0289999999999964,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 did you cook last night Ben, did you cook dinner,0.0,RYA,RYA,2.6270000000000664,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 did you cook dinner, ah he he's eat dinner,0.0,RYA,CHI,2.242999999999938,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 ah he he's eat dinner, what are they doin now,7.0,CHI,MOT,4.240000000000009,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what are they doin now, what happened to the table,8.0,MOT,MOT,1.5460000000000491,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what happened to the table, they fall down,0.0,MOT,CHI,1.7129999999999654,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 they fall down, yeah,0.0,CHI,RYA,2.19399999999996,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 yeah, they're gon going to fly to,0.0,RYA,CHI,0.9980000000000473,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 they're gon going to fly to, to infinity and beyond,0.0,CHI,MOT,2.909999999999968,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 to infinity and beyond, yeah,0.0,MOT,CHI,1.6940000000000737,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 yeah, who who else flies like infinity and beyond,0.0,CHI,MOT,0.599999999999909,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 who who else flies like infinity and beyond, they're bonk their head,0.0,MOT,CHI,3.0580000000001064,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 they're bonk their head, they're bonk their they're bonk their heads,0.0,CHI,CHI,2.52699999999993,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 they're bonk their they're bonk their heads, they bonked their heads,0.0,CHI,RYA,3.0260000000000673,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 they bonked their heads, splash,7.0,RYA,CHI,1.9269999999999072,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 splash, what happened,0.0,CHI,RYA,1.4630000000000791,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what happened, he bonk his head,0.0,RYA,CHI,2.77699999999993,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he bonk his head, ouch,0.0,CHI,RYA,3.0750000000000455,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 ouch, on the floor,-1.3139999999999645,RYA,CHI,1.3139999999999645,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 on the floor, ouch,0.0,CHI,RYA,2.062999999999988,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 ouch, bonk his on the floor,0.0,RYA,MOT,1.0289999999999964,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 bonk his on the floor, tell you gotta better tell him to be careful,0.0,MOT,MOT,0.9980000000000473,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 tell you gotta better tell him to be careful, where's he goin now,0.0,MOT,MOT,2.4449999999999363,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 where's he goin now, what's he doin,0.0,MOT,MOT,4.769999999999982,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what's he doin, oh,0.0,MOT,RYA,2.8590000000000373,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh, he fall down,0.0,RYA,CHI,2.5109999999999673,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he fall down, what happened in this room Ben,0.0,CHI,MOT,5.602000000000089,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what happened in this room Ben, what happened to the furniture,0.0,MOT,MOT,1.7129999999999654,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what happened to the furniture, it was when fall down like a xxx flier,0.0,MOT,CHI,1.5459999999999354,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 it was when fall down like a xxx flier, like a fire,0.0,CHI,RYA,7.482000000000085,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 like a fire, like a xxx flier,0.0,RYA,CHI,1.8129999999999882,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 like a xxx flier, oh boy,0.0,CHI,RYA,2.19399999999996,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh boy, huh,0.0,RYA,CHI,1.7129999999999654,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 huh, this is a table,0.0,CHI,CHI,1.9440000000000737,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 this is a table, what was wrong with the table,0.0,CHI,MOT,2.1949999999999363,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what was wrong with the table, what happened to the table,0.0,MOT,MOT,1.3140000000000782,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what happened to the table, this is a chair,0.0,MOT,CHI,3.9069999999999254,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 this is a chair, that's a chair,0.0,CHI,MOT,6.185000000000059,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 that's a chair, who's gonna sit in the chair,0.0,MOT,MOT,2.925999999999931,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 who's gonna sit in the chair, somebody's gon going to sit in chair,0.0,MOT,CHI,1.0460000000000491,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 somebody's gon going to sit in chair, somebody,0.0,CHI,RYA,6.66700000000003,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 somebody, somebody gon going to get in cha,0.0,RYA,CHI,0.8979999999999109,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 somebody gon going to get in cha, somebody gets chair,0.0,CHI,CHI,3.574000000000069,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 somebody gets chair, are you fixin the furniture,0.0,CHI,MOT,4.30600000000004,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 are you fixin the furniture, Daddy gonna nope,0.0,MOT,CHI,3.922999999999888,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 Daddy gonna nope, oh what else did you help did you help Daddy fix outside,0.0,CHI,MOT,2.826000000000022,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh what else did you help did you help Daddy fix outside, I fix the I fix the I fix the America,0.0,MOT,CHI,5.288000000000011,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 I fix the I fix the I fix the America, I fix the America,0.0,CHI,CHI,6.0,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 I fix the America, the American flag,0.0,CHI,MOT,2.5439999999999827,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 the American flag, America flag,0.0,MOT,CHI,1.1960000000000264,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 America flag, cool,0.0,CHI,RYA,2.1119999999999663,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 cool, xxx,0.0,RYA,CHI,1.7960000000000491,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 xxx, huh,0.0,CHI,CHI,1.3139999999999645,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 huh, what's goin on on this farm,0.0,CHI,RYA,1.4139999999999873,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what's goin on on this farm, the that daddy horsie,0.0,RYA,CHI,3.5579999999999927,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 the that daddy horsie, yeah,0.0,CHI,RYA,2.9430000000000973,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 yeah, daddy horsie,0.0,RYA,MOT,0.4639999999999418,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 daddy horsie, what's that,0.0,MOT,MOT,1.0650000000000546,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what's that, what's the cow doing,0.0,MOT,RYA,2.592999999999961,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what's the cow doing, that hasta go pee,0.0,RYA,CHI,3.740000000000009,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 that hasta go pee, he hasta go pee,0.0,CHI,RYA,5.4360000000000355,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he hasta go pee, is that the potty,0.0,RYA,MOT,1.0639999999999645,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 is that the potty, yeah,0.0,MOT,CHI,4.55600000000004,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 yeah, what what happened to this little farmer,0.0,CHI,MOT,1.2959999999999354,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what what happened to this little farmer, what's he do what's he doing,0.0,MOT,MOT,2.842999999999961,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what's he do what's he doing, this is go in here,15.0,MOT,CHI,3.5730000000000928,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 this is go in here, this is go in here,0.0,CHI,CHI,2.44399999999996,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 this is go in here, oh okay,-2.52800000000002,CHI,RYA,2.52800000000002,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh okay, who's,0.0,RYA,RYA,2.3769999999999527,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 who's, how come she can't go out there,-0.7990000000000919,RYA,MOT,0.7990000000000919,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 how come she can't go out there, can you tell me who is behind the fence,0.0,MOT,RYA,1.414000000000101,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 can you tell me who is behind the fence, oopsie,0.0,RYA,CHI,4.437999999999988,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oopsie, oops,0.0,CHI,RYA,4.38900000000001,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oops, I gonna fixed,6.000000000000114,RYA,CHI,0.8969999999999345,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 I gonna fixed, which one of these is behind the fence,0.0,CHI,RYA,1.231999999999971,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 which one of these is behind the fence, there ya you go,14.0,RYA,RYA,2.44399999999996,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 there ya you go, is Ben is the girl behind the fence or is the pig behind the fence,0.0,RYA,RYA,1.5270000000000437,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 is Ben is the girl behind the fence or is the pig behind the fence, that puppy,0.0,RYA,CHI,4.138999999999896,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 that puppy, puppy up there,0.0,CHI,CHI,2.8769999999999527,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 puppy up there, what's he doing up there,0.0,CHI,RYA,2.6590000000001055,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what's he doing up there, he look upside down,0.0,RYA,CHI,1.3799999999998818,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he look upside down, oh that little farmer was upside down,0.0,CHI,MOT,2.9260000000001583,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh that little farmer was upside down, how come he was upside down,0.0,MOT,MOT,2.02800000000002,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 how come he was upside down, what happened,0.0,MOT,RYA,1.7970000000000255,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what happened, he fall down,0.0,RYA,CHI,2.1269999999999527,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he fall down, oh,0.0,CHI,RYA,3.6399999999998727,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh, he sure did,0.0,RYA,RYA,0.8990000000001146,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he sure did, he he's kick him,0.0,RYA,CHI,0.8799999999998818,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he he's kick him, why did he kick him,0.0,CHI,MOT,3.5090000000000146,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 why did he kick him, that's not nice,0.0,MOT,MOT,1.5630000000001019,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 that's not nice, yeah yeah yeah xxx,3.0,MOT,CHI,1.844000000000051,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 yeah yeah yeah xxx, what happened,0.0,CHI,RYA,3.175999999999931,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 what happened, I kick and jump,11.0,RYA,CHI,1.0640000000000782,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 I kick and jump, I kick,0.0,CHI,CHI,2.709999999999809,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 I kick, xxx,0.0,CHI,CHI,2.660000000000082,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 xxx, flap,0.0,CHI,CHI,2.3610000000001037,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 flap, oh,0.0,CHI,RYA,2.925999999999931,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh, he he run jrump jump,6.0,RYA,CHI,2.19399999999996,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he he run jrump jump, he wants to run and jump,0.0,CHI,MOT,5.22199999999998,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he wants to run and jump, yeah,0.0,MOT,CHI,1.8790000000001328,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 yeah, did we see did we see horses on the way to to the university today,0.0,CHI,MOT,1.046999999999798,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 did we see did we see horses on the way to to the university today, we we saw this horsie,0.0,MOT,CHI,4.822000000000116,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 we we saw this horsie, yeah what was the horse doin,0.0,CHI,MOT,5.186999999999898,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 yeah what was the horse doin, the one that we saw that looked like that what was he doin,0.0,MOT,MOT,1.1290000000001328,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 the one that we saw that looked like that what was he doin, he we saw him on the road,0.0,MOT,CHI,2.7770000000000437,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he we saw him on the road, you saw him run a a road,0.0,CHI,RYA,3.8059999999998126,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 you saw him run a a road, he's he he's run jrump jump on the road,0.0,RYA,CHI,2.9260000000001583,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he's he he's run jrump jump on the road, wow,0.0,CHI,RYA,6.018000000000029,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 wow, he ran and jumped on the road,0.0,RYA,RYA,1.4629999999999654,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he ran and jumped on the road, he's ran jump on the road,0.0,RYA,CHI,3.5090000000000146,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he's ran jump on the road, he didn't jump on the roa where was he,0.0,CHI,MOT,3.0739999999998417,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he didn't jump on the roa where was he, he was in something like this,0.0,MOT,MOT,1.9790000000000418,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he was in something like this, no,0.0,MOT,CHI,1.4629999999999654,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 no,,6.0,CHI,RYA,2.063000000000102,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
, she fell down,0.0,RYA,RYA,0.6489999999998872,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 she fell down, yikes,0.0,RYA,CHI,3.258000000000038,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 yikes, now what's the horse doin,0.0,CHI,MOT,3.5570000000000164,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 now what's the horse doin, well he can't xxx run jump,0.0,MOT,CHI,1.8130000000001019,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 well he can't xxx run jump, he can't run jump why not,0.0,CHI,MOT,7.695999999999913,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 he can't run jump why not, splash,12.0,MOT,CHI,1.8789999999999054,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 splash, splash,0.0,CHI,CHI,1.9980000000000473,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 splash, can the horse jump over there,6.0,CHI,MOT,3.1410000000000764,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 can the horse jump over there, watch watch out,0.0,MOT,CHI,1.8789999999999054,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 watch watch out, xxx watch out,0.0,CHI,CHI,3.423999999999978,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 xxx watch out, xxx,0.0,CHI,CHI,5.669000000000096,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 xxx, splash,0.0,CHI,CHI,2.1289999999999054,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 splash, cow run jrump jump,0.0,CHI,CHI,3.609000000000151,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 cow run jrump jump, cow want go run jump,0.0,CHI,CHI,6.316000000000031,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 cow want go run jump, cow wants to run and jump,0.0,CHI,MOT,2.211999999999989,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 cow wants to run and jump, cow wan wanna go cow go walk,0.0,MOT,CHI,1.4459999999999127,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 cow wan wanna go cow go walk, she's gonna walk okay where's she gonna walk to,0.0,CHI,MOT,3.6569999999999254,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 she's gonna walk okay where's she gonna walk to, whoa,5.0,MOT,RYA,2.3780000000001564,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 whoa, oh no what happened to the puppy,0.0,RYA,MOT,1.3999999999998636,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh no what happened to the puppy, they're fall down,6.0,MOT,CHI,2.19399999999996,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 they're fall down, they fell down,0.0,CHI,RYA,1.9980000000000473,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 they fell down, xxx,0.0,RYA,CHI,1.2960000000000491,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 xxx, oh my,0.0,CHI,MOT,3.6410000000000764,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 oh my, huh,0.0,MOT,CHI,3.3239999999998417,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 huh, huh,0.0,CHI,CHI,1.4139999999999873,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 huh, hey did you draw did you see Ryan has some um do you wanna wanna color a circle for Ryan,0.0,CHI,MOT,1.762000000000171,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
 hey did you draw did you see Ryan has some um do you wanna wanna color a circle for Ryan, yeah,0.0,MOT,CHI,5.285999999999831,False,['P2Y05M10D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020510.xml
