utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
, my cough is a little bit sick,0.0,CHI,CHI,3.788000000000011,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 my cough is a little bit sick, Doctor needs,0.0,CHI,CHI,4.441000000000031,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 Doctor needs,,0.0,CHI,CHI,2.6009999999998854,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
, I take I miss I go to sleep and then nap nap I nap xxx nap I uh,0.0,CHI,CHI,7.027000000000044,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 I take I miss I go to sleep and then nap nap I nap xxx nap I uh, little bit sick,0.0,CHI,CHI,14.372000000000071,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 little bit sick, I took my medicine,0.0,CHI,CHI,4.55399999999986,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 I took my medicine, but I was little bit sick,0.0,CHI,CHI,1.7300000000000182,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 but I was little bit sick, I was little bit sick,0.0,CHI,CHI,3.4120000000000346,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 I was little bit sick, but I can half of my medicine,0.0,CHI,CHI,1.9860000000001037,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 but I can half of my medicine, my didn't,0.0,CHI,CHI,3.280999999999949,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 my didn't, sick so my took my medicine and went to sleep,0.0,CHI,CHI,1.3240000000000691,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 sick so my took my medicine and went to sleep,,0.0,CHI,CHI,10.088999999999942,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
, now Emily go to sleep,0.0,CHI,CHI,24.961000000000013,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 now Emily go to sleep, Emily kind of sick,0.0,CHI,CHI,4.898999999999887,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 Emily kind of sick, maybe we can go,0.0,CHI,CHI,4.539999999999964,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 maybe we can go, go to,0.0,CHI,CHI,2.5310000000001764,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 go to, Emily sposta go,0.0,CHI,CHI,2.1879999999998745,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 Emily sposta go, we we can pl,0.0,CHI,CHI,2.4500000000000455,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 we we can pl, he my this is my toe,0.0,CHI,CHI,1.7760000000000673,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 he my this is my toe, maybe we can maybe,0.0,CHI,CHI,7.251999999999953,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 maybe we can maybe, mister mister,0.0,CHI,CHI,2.645999999999958,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 mister mister, blanket and here we you know what we do,0.0,CHI,CHI,4.1059999999999945,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 blanket and here we you know what we do, we make another house and then we,0.0,CHI,CHI,4.91599999999994,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 we make another house and then we, and then,0.0,CHI,CHI,8.465000000000146,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 and then, ah the ah we,0.0,CHI,CHI,13.409999999999854,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 ah the ah we, make,0.0,CHI,CHI,11.610000000000127,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 make, uh you know what we do,0.0,CHI,CHI,1.7989999999999782,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 uh you know what we do, we can get careless the dollhouse,0.0,CHI,CHI,4.944999999999936,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 we can get careless the dollhouse, and when we've done that,0.0,CHI,CHI,3.981999999999971,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 and when we've done that, I can play,0.0,CHI,CHI,2.2640000000001237,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 I can play, and you know what we do,0.0,CHI,CHI,4.086999999999989,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 and you know what we do, when I play,0.0,CHI,CHI,4.817999999999984,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 when I play, we do something special,0.0,CHI,CHI,2.2749999999998636,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 we do something special, we get juice,0.0,CHI,CHI,3.1000000000001364,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 we get juice, we get jui,0.0,CHI,CHI,4.9809999999999945,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 we get jui, and then what we do,0.0,CHI,CHI,3.4020000000000437,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 and then what we do, we going outside,0.0,CHI,CHI,5.154999999999973,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 we going outside, and look at the flower,0.0,CHI,CHI,4.167999999999893,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 and look at the flower, and not now,0.0,CHI,CHI,3.45900000000006,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 and not now, and now we just going to bed,0.012000000000170985,CHI,CHI,2.7049999999999272,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 and now we just going to bed, afternoon we do that,0.0,CHI,CHI,6.168999999999869,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 afternoon we do that, do other do kinda thing,0.0,CHI,CHI,3.68100000000004,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 do other do kinda thing, right now bedtime,0.0,CHI,CHI,3.2349999999999,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 right now bedtime, uh uh uh Daddy's asleep and Nathan's sleep Carl sleep,0.0,CHI,CHI,3.508000000000038,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 uh uh uh Daddy's asleep and Nathan's sleep Carl sleep, and huh,0.0,CHI,CHI,8.498000000000047,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 and huh, well there we go now,0.0,CHI,CHI,6.919000000000096,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 well there we go now, there well there you go now,0.0,CHI,CHI,6.81899999999996,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 there well there you go now,,0.0,CHI,CHI,9.202999999999975,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
,,0.0,CHI,CHI,8.777000000000044,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
,,0.0,CHI,CHI,1.05600000000004,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
,,0.0,CHI,CHI,96.96899999999982,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
,,0.0,CHI,CHI,0.5570000000000164,False,['P2Y00M23D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020023.xml
 I want them out my books, you want this out,0.0,CHI,MOM,5.1659999999999995,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 you want this out, in Mommy and Daddy's room and then you can read it in the morning,0.0,MOM,MOM,0.952,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 in Mommy and Daddy's room and then you can read it in the morning, yeah,0.0,MOM,CHI,2.7280000000000006,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 yeah, that will be fine,0.0,CHI,DAD,1.452,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 that will be fine, okay good,0.0,DAD,MOM,0.49900000000000055,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 okay good, good night Emily I love you,0.0,MOM,MOM,0.4869999999999983,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 good night Emily I love you, now you gotta go all on your stomach,0.0,MOM,MOM,1.6370000000000005,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 now you gotta go all on your stomach, good for her cough right,0.0,MOM,MOM,1.5790000000000006,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 good for her cough right, yeah,-1.0,MOM,DAD,2.25,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 yeah, yeah,0.0,DAD,DAD,0.8840000000000003,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 yeah, lay there on this side,0.0,DAD,CHI,0.8359999999999985,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 lay there on this side, xxx the other side,0.0,CHI,DAD,1.4740000000000002,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 xxx the other side, it is better for your cough on the other side,0.0,DAD,DAD,1.3120000000000012,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 it is better for your cough on the other side, well what will we do ajisha,0.0,DAD,CHI,3.378999999999998,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 well what will we do ajisha, well that side is not good for your cough because what happens is that the stuff in your nose it drips down into your throat and makes you cough,0.0,CHI,DAD,3.75,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 well that side is not good for your cough because what happens is that the stuff in your nose it drips down into your throat and makes you cough, but if you're on your stomach it's better then it just drips out,0.0,DAD,DAD,7.663,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 but if you're on your stomach it's better then it just drips out, that is right that's better,0.0,DAD,DAD,3.5870000000000033,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 that is right that's better, that's right okay,0.0,DAD,DAD,1.9269999999999996,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 that's right okay, xxx,0.0,DAD,CHI,3.1229999999999976,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 xxx, that's right good night hon I love you,0.0,CHI,DAD,1.9519999999999982,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 that's right good night hon I love you, oh go go,0.0,DAD,CHI,13.629000000000005,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 oh go go, my cough is xxx like,1.0,CHI,CHI,2.414999999999999,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 my cough is xxx like, because,0.0,CHI,CHI,2.9010000000000034,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 because, this really xxx,0.0,CHI,CHI,0.8599999999999994,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 this really xxx, uh I think c,0.0,CHI,CHI,2.5079999999999956,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 uh I think c, this is much,0.0,CHI,CHI,4.352999999999994,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 this is much, you will be cough,0.0,CHI,CHI,2.4150000000000063,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 you will be cough, maybe it makes my better here,0.0,CHI,CHI,3.007000000000005,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 maybe it makes my better here, xxx my bed is this,0.0,CHI,CHI,6.7109999999999985,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 xxx my bed is this, and I lie like this,0.0,CHI,CHI,4.028999999999996,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 and I lie like this, this really xxx,0.0,CHI,CHI,1.9849999999999994,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 this really xxx, you could tell me to go xxx,0.0,CHI,CHI,3.668999999999997,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 you could tell me to go xxx, you could tell xxx,0.0,CHI,CHI,3.5060000000000002,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 you could tell xxx, you could tell xxx,0.0,CHI,CHI,2.997,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 you could tell xxx, and this xxx,0.0,CHI,CHI,2.4609999999999985,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 and this xxx, this is good,0.0,CHI,CHI,1.6950000000000074,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 this is good, really goods good,0.0,CHI,CHI,1.8349999999999937,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 really goods good, xxx,-0.010000000000005116,CHI,CHI,1.463000000000008,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 xxx, really goods good,0.0,CHI,CHI,2.867999999999995,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 really goods good, uh Emily g Emily likes the show,0.0,CHI,CHI,2.2520000000000095,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 uh Emily g Emily likes the show, no,0.02400000000000091,CHI,CHI,6.548000000000002,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 no, everyone this way,0.0,CHI,CHI,18.644999999999996,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 everyone this way,,0.0,CHI,CHI,2.2409999999999854,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
,,0.0,CHI,CHI,8.219999999999999,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
, xxx in my bed horse,17.869000000000028,CHI,CHI,92.07900000000001,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 xxx in my bed horse, and the play xxx was,0.0,CHI,CHI,10.192999999999984,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 and the play xxx was, do you know s it's a xxx and that xxx,0.0,CHI,CHI,4.353999999999985,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 do you know s it's a xxx and that xxx, xxx so which the xxx,0.0,CHI,CHI,7.523000000000025,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 xxx so which the xxx, you and I like the baby,0.0,CHI,CHI,7.302999999999997,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 you and I like the baby,,0.0,CHI,CHI,7.743999999999971,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
, thank you,0.0,CHI,CHI,77.24700000000001,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 thank you, put the baby down now put the baby down put the baby down,0.0,CHI,CHI,1.48599999999999,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 put the baby down now put the baby down put the baby down, put the baby down put the baby down p,0.0,CHI,CHI,11.948000000000036,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 put the baby down put the baby down p,,0.0,CHI,CHI,9.601999999999975,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
, I do want a little blanket,0.018000000000029104,CHI,CHI,51.315999999999974,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 I do want a little blanket, fine,0.0,CHI,MOM,2.2409999999999854,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 fine, well you throw it out there when you want your blanket,0.0,MOM,MOM,0.5470000000000255,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 well you throw it out there when you want your blanket, good night Matt,0.0,MOM,MOM,2.0670000000000073,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 good night Matt, here xxx,0.0,MOM,CHI,2.412999999999954,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 here xxx,,0.0,CHI,CHI,5.050000000000011,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
, xxx my frie oh my friend,0.0,CHI,CHI,9.811000000000035,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 xxx my frie oh my friend, where we xxx wears that,0.0,CHI,CHI,8.288999999999987,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 where we xxx wears that, I know that,0.0,CHI,CHI,4.701999999999998,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 I know that, I know we xxx I play,0.0,CHI,CHI,0.8360000000000127,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 I know we xxx I play, I wait up I wait up with xxx,0.0,CHI,CHI,6.8729999999999905,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 I wait up I wait up with xxx, I know,0.0,CHI,CHI,5.502999999999986,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 I know, after my xxx,-0.012000000000000455,CHI,CHI,1.27800000000002,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 after my xxx,,0.0,CHI,CHI,7.4879999999999995,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
, whoops,0.0,CHI,CHI,53.63799999999998,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 whoops,,0.0,CHI,CHI,8.441000000000031,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
, Robert doesn't wanna,0.0,CHI,CHI,24.182000000000016,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 Robert doesn't wanna, after wake up and Emily will play with her doll,0.0,CHI,CHI,2.9489999999999554,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 after wake up and Emily will play with her doll, but not when w we play with it we play with it,0.0,CHI,CHI,10.876999999999953,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 but not when w we play with it we play with it, we play with D D Daddy on the birthday,0.0,CHI,CHI,11.732000000000085,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 we play with D D Daddy on the birthday, we bring the Daddy on the birthday,0.0,CHI,CHI,7.544999999999959,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 we bring the Daddy on the birthday, I got a throw a xxx daddy xxx,0.0,CHI,CHI,3.854000000000042,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 I got a throw a xxx daddy xxx, and Daddy xxx ah,0.0,CHI,CHI,5.044999999999959,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 and Daddy xxx ah, maybe I was thinking xxx oo ah oo,0.0,CHI,CHI,7.883000000000038,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 maybe I was thinking xxx oo ah oo, maybe when Grandma leaves,0.0,CHI,CHI,24.249000000000024,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 maybe when Grandma leaves, when Daddy and Mommy pick up,0.0,CHI,CHI,4.411999999999921,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 when Daddy and Mommy pick up, probably Mommy takes the out of my room,0.0,CHI,CHI,3.715000000000032,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 probably Mommy takes the out of my room, cause I don't want it,0.0,CHI,CHI,5.136999999999944,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 cause I don't want it, but right now we needta put it in my room,0.0,CHI,CHI,2.0550000000000637,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 but right now we needta put it in my room, but I like it in my room,0.0,CHI,CHI,2.908999999999992,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 but I like it in my room, when I go to bed,0.0,CHI,CHI,1.8010000000000446,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 when I go to bed, but not for my nap,0.0,CHI,CHI,1.9369999999998981,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 but not for my nap, to be recorded,0.0,CHI,CHI,3.344000000000051,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 to be recorded, and then I stand up,0.0,CHI,CHI,2.2749999999999773,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 and then I stand up, and Mommy turns the off,0.0,CHI,CHI,3.379000000000019,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 and Mommy turns the off, when the xxx,0.0,CHI,CHI,4.620999999999981,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 when the xxx, xxx when it takes a nap,0.0,CHI,CHI,4.632000000000062,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 xxx when it takes a nap, yesterday Mommy xxx I can go on playin,0.0,CHI,CHI,4.4809999999999945,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 yesterday Mommy xxx I can go on playin, I don't wanna go at all I I wanna rest,-0.02400000000000091,CHI,CHI,12.312999999999988,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 I don't wanna go at all I I wanna rest, I wanna last time xxx,0.0,CHI,CHI,5.317999999999984,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 I wanna last time xxx, but Daddy gets me up,0.0,CHI,CHI,5.375,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 but Daddy gets me up, but Mummy Emmily says n mm no,0.010999999999967258,CHI,CHI,4.633000000000038,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 but Mummy Emmily says n mm no, and Daddy and Daddy says yes,0.0,CHI,CHI,7.0470000000000255,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 and Daddy and Daddy says yes, and Daddy xxx,0.0,CHI,CHI,3.784999999999968,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 and Daddy xxx,,0.0,CHI,CHI,4.562999999999988,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
,,0.0,CHI,CHI,56.865999999999985,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
, actually I am xxx actually talking,0.0,CHI,CHI,10.504000000000019,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 actually I am xxx actually talking, xxx,0.0,CHI,CHI,5.94500000000005,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 xxx, but you better come up here for sure,0.0,CHI,CHI,4.381999999999948,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 but you better come up here for sure, I am xxx,0.0,CHI,CHI,3.203999999999951,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
 I am xxx, I wanna come in here for breakfast,0.0,CHI,CHI,2.369000000000028,False,['P2Y01M02D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020102.xml
