utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 boy, where's the little boy,0.0,CHI,CAT,0.8160000000000309,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 where's the little boy, I need the pink chair to draw,-2.063000000000102,CAT,CHI,2.063000000000102,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I need the pink chair to draw, oh you want the chair to draw,0.0,CHI,CAT,3.3420000000000982,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh you want the chair to draw, okay,0.0,CAT,CAT,2.1109999999998763,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 okay, here you go,0.0,CAT,CAT,1.1300000000001091,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 here you go, thank you,0.0,CAT,CHI,2.3609999999998763,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 thank you, no problem,0.0,CHI,CAT,1.7129999999999654,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 no problem, and the little boy needs to s on it,-0.7999999999999545,CAT,CHI,1.2300000000000182,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and the little boy needs to s on it, oh gotta find a little boy to sit on it,0.0,CHI,CAT,3.8079999999999927,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh gotta find a little boy to sit on it, yes,0.0,CAT,CHI,2.19399999999996,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yes, that's a good idea,0.0,CHI,CAT,1.0820000000001073,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 that's a good idea, hm where's that little boy,0.0,CAT,CHI,1.1130000000000564,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 hm where's that little boy, where is that little boy,0.0,CHI,CAT,2.8599999999999,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 where is that little boy, hm which one are you looking for,0.0,CAT,CAT,2.11200000000008,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 hm which one are you looking for, there's the the twins down there,0.0,CAT,CAT,2.592999999999847,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 there's the the twins down there, xxx,0.0,CAT,CHI,3.008000000000038,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 xxx, I draw a picture,0.0,CHI,CHI,2.7950000000000728,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I draw a picture, first you hold this little boy,0.0,CHI,CHI,4.288999999999987,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 first you hold this little boy, I'll get this little boy on and you get the paintin brush,3.0,CHI,CHI,2.5920000000000982,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I'll get this little boy on and you get the paintin brush, the paintbrush,0.0,CHI,CAT,6.425999999999931,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 the paintbrush, oh we'll hafta pretend there's a paintbrush right,0.0,CAT,CAT,1.1469999999999345,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh we'll hafta pretend there's a paintbrush right, okay yes,0.0,CAT,CHI,1.86200000000008,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 okay yes, yeah,0.0,CHI,CAT,2.046000000000049,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yeah, and that's a little little paintbrush,-0.5149999999998727,CAT,CHI,0.5149999999998727,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and that's a little little paintbrush, okay,0.0,CHI,CAT,3.740000000000009,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 okay, and he paints on the board,0.0,CAT,CAT,0.5670000000000073,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and he paints on the board, what do you think he paints,0.0,CAT,CAT,3.423999999999978,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 what do you think he paints, can I draw,0.0,CAT,CHI,1.6289999999999054,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 can I draw, of course,0.0,CHI,CAT,0.9809999999999945,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 of course, what are you gonna draw,0.0,CAT,CAT,1.2129999999999654,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 what are you gonna draw, I'm goin pretend I'm sitting on that,0.0,CAT,CHI,1.897000000000162,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I'm goin pretend I'm sitting on that, okay,0.0,CHI,CAT,4.519999999999982,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 okay, now you,0.0,CAT,CHI,2.894999999999982,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 now you, wow,0.0,CHI,CAT,3.0090000000000146,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 wow, it makes you look like a giant,0.0,CAT,CAT,3.5090000000000146,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 it makes you look like a giant, I'm not I'm not little,2.0,CAT,CHI,1.4799999999997908,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I'm not I'm not little, you're not little,0.0,CHI,CAT,3.9830000000001746,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 you're not little, I'm not big,0.0,CAT,CHI,1.0639999999998508,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I'm not big, you're not big,0.0,CHI,CAT,2.11200000000008,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 you're not big, no,0.0,CAT,CHI,1.2960000000000491,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 no, what do you think the boy would paint,0.0,CHI,CAT,1.0639999999998508,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 what do you think the boy would paint, I dunno don't know,0.0,CAT,CHI,4.389000000000124,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I dunno don't know, if he was sitting here painting,0.0,CHI,CAT,0.9819999999999709,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 if he was sitting here painting, what kind of picture,0.0,CAT,CAT,1.2129999999999654,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 what kind of picture, and then a giant would come to paint to eat him xxx,0.0,CAT,CHI,2.44399999999996,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and then a giant would come to paint to eat him xxx, he would eat him,-1.0,CHI,CAT,8.944000000000187,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he would eat him, oh no,0.0,CAT,CAT,1.2309999999999945,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh no, the giant would eat him,0.0,CAT,CHI,1.0459999999998217,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 the giant would eat him, he would,0.0,CHI,CAT,2.6110000000001037,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he would, if he would come at in the little boy's house,-0.7309999999999945,CAT,CHI,0.7309999999999945,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 if he would come at in the little boy's house, oh and then what would the little boy do,0.0,CHI,CAT,4.638999999999896,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh and then what would the little boy do, he would fire and run to his mom,0.0,CAT,CHI,2.1100000000001273,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he would fire and run to his mom, oh,0.0,CHI,CAT,5.370999999999867,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh, that's a good idea,0.0,CAT,CAT,0.6639999999999873,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 that's a good idea, and then sh would say what,0.0,CAT,CHI,1.5460000000000491,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and then sh would say what, and she would down,0.0,CHI,CHI,7.565000000000055,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and she would down, down on the floor,0.0,CHI,CHI,3.4069999999999254,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 down on the floor, uhoh,0.0,CHI,CAT,3.5920000000000982,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 uhoh, and and his daddy came and up and the mommy said might wake that giant door,0.0,CAT,CHI,0.5160000000000764,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and and his daddy came and up and the mommy said might wake that giant door, oh,0.0,CHI,CAT,11.270999999999958,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh, and he will dive when he f will fall,0.0,CAT,CHI,0.8139999999998508,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and he will dive when he f will fall, ooh,0.0,CHI,CAT,6.749000000000024,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 ooh, that's very heroic to try to get that giant away right,0.0,CAT,CAT,0.7319999999999709,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 that's very heroic to try to get that giant away right, yeah,0.0,CAT,CHI,5.852000000000089,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yeah, oh my what happened to the boy,0.0,CHI,CAT,1.1469999999999345,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh my what happened to the boy, no that was the giant,0.0,CAT,CHI,4.073000000000093,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 no that was the giant, I was knocking the giant down,0.0,CHI,CHI,3.4079999999999018,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I was knocking the giant down, oh okay,0.0,CHI,CAT,2.3610000000001037,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh okay, wow,0.0,CAT,CAT,0.8989999999998872,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 wow, now he's gone,0.0,CAT,CHI,1.1290000000001328,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 now he's gone, he's gone now,0.0,CHI,CAT,2.8589999999999236,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he's gone now, that's good,0.0,CAT,CAT,1.231999999999971,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 that's good, yes,0.0,CAT,CHI,0.8630000000000564,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yes, what a relief,-0.25,CHI,CAT,0.25,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 what a relief, he was a scary giant,0.0,CAT,CAT,1.0640000000000782,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he was a scary giant, yes,0.0,CAT,CHI,1.7129999999999654,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yes, now you throw him in the laundry,0.0,CHI,CHI,1.1299999999998818,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 now you throw him in the laundry, I throw him where,0.0,CHI,CAT,2.6280000000001564,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I throw him where, you throw him in the laundry very tight,0.0,CAT,CHI,1.6769999999999072,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 you throw him in the laundry very tight, oh,0.0,CHI,CAT,4.388999999999896,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh, well I won't throw him I'll pretend throw him okay,0.0,CAT,CAT,0.7309999999999945,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 well I won't throw him I'll pretend throw him okay, there he goes,0.0,CAT,CAT,2.1950000000001637,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 there he goes, I'll throw him too,0.0,CAT,CHI,3.091999999999871,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I'll throw him too, oh Jilly don't throw toys,0.0,CHI,MOT,3.657000000000153,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh Jilly don't throw toys, no you don't throw him,0.0,MOT,CAT,2.2789999999999964,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 no you don't throw him, they break,-1.0009999999999764,CAT,MOT,1.3789999999999054,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 they break, we're gonna pretend to throw him,0.0,MOT,CAT,1.1469999999999345,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 we're gonna pretend to throw him, well I throwed threw the giant away,0.0,CAT,CHI,2.0289999999999964,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 well I throwed threw the giant away, okay but next time were gonna just pretend to throw him okay,0.0,CHI,CAT,3.0920000000000982,True,['P2Y05M07D'],True,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 okay but next time were gonna just pretend to throw him okay,,0.0,CAT,CHI,3.9069999999999254,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
,,0.0,CHI,CAT,1.1300000000001091,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
, now he's all the way over there,0.0,CAT,CAT,0.5,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 now he's all the way over there, yes,0.0,CAT,CHI,3.0739999999998417,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yes, and we can't reach him,0.0,CHI,CAT,0.915000000000191,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and we can't reach him, he went to the laundry,0.0,CAT,CHI,0.8809999999998581,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he went to the laundry, he went in the laundry,0.0,CHI,CAT,2.7590000000000146,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he went in the laundry, he went into laundry,0.0,CAT,CHI,1.2970000000000255,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he went into laundry, oh my,0.0,CHI,CAT,2.1949999999999363,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh my, and he's all going to get wet,0.0,CAT,CHI,0.7000000000000455,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 and he's all going to get wet, oh dear,0.0,CHI,CAT,2.3600000000001273,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh dear, the giant's going to get wet if,0.0,CAT,CHI,0.8989999999998872,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 the giant's going to get wet if, he's gonna be in the washing machine,0.0,CHI,CAT,2.0270000000000437,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he's gonna be in the washing machine, is that what's gonna happen,0.0,CAT,CAT,2.2770000000000437,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 is that what's gonna happen, if he's going to come out,0.0,CAT,CHI,1.3799999999998818,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 if he's going to come out, he's going to eat me all up,0.0,CHI,CHI,1.3150000000000546,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he's going to eat me all up, oh no,0.0,CHI,CAT,2.5090000000000146,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh no, oh no,0.0,CAT,CAT,0.8979999999999109,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 oh no, he thinks little Jillians are tasty,0.0,CAT,CAT,1.2960000000000491,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 he thinks little Jillians are tasty, are you sure that he's gonna eat you,0.0,CAT,CAT,2.5289999999999964,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 are you sure that he's gonna eat you, mom,0.0,CAT,CHI,3.990000000000009,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 mom, I got to kick that giant away,0.0,CHI,CHI,1.5460000000000491,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I got to kick that giant away, you gotta kick him away,0.0,CHI,CAT,2.675999999999931,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 you gotta kick him away, yes,0.0,CAT,CHI,0.8150000000000546,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yes, okay,0.0,CHI,CAT,0.7319999999999709,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 okay, I need that,-0.6330000000000382,CAT,CHI,0.6330000000000382,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I need that, all right,0.0,CHI,CAT,1.1639999999999873,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 all right, stay there,0.0,CAT,CHI,0.5489999999999782,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 stay there, all right,0.0,CHI,CAT,0.6639999999999873,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 all right, you giant go away,0.0,CAT,CHI,0.25,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 you giant go away, hey Jilly hey that's rough playing,0.0,CHI,MOT,2.9420000000000073,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 hey Jilly hey that's rough playing, just pretend,-1.0,MOT,CAT,2.2789999999999964,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 just pretend, yeah,0.0,CAT,CAT,1.0640000000000782,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yeah, that's very rough playing,0.0,CAT,MOT,0.7319999999999709,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 that's very rough playing, that's actually a toy and it's a toy that could get broken,0.0,MOT,MOT,2.675999999999931,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 that's actually a toy and it's a toy that could get broken, can you please give that back to Cathy and say you're sorry,0.0,MOT,MOT,3.4429999999999836,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 can you please give that back to Cathy and say you're sorry, but it's a pretend giant,0.0,MOT,CHI,3.0570000000000164,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 but it's a pretend giant, I know but even if it's a pretend giant it's still a real toy and it could get broken,0.0,CHI,MOT,10.407000000000153,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I know but even if it's a pretend giant it's still a real toy and it could get broken, so you gotta still be gentle and you gotta pretend with it,0.0,MOT,MOT,5.7690000000000055,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 so you gotta still be gentle and you gotta pretend with it, sorry,0.0,MOT,CHI,6.101999999999862,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 sorry, that's better,-1.7129999999999654,CHI,MOT,1.7129999999999654,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 that's better, xxx,0.0,MOT,CHI,2.3600000000001273,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 xxx, thank you,0.0,CHI,CAT,5.221000000000004,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 thank you, I don't like it,0.0,CAT,CHI,0.4169999999999163,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I don't like it, you don't like what,0.0,CHI,MOT,5.536000000000058,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 you don't like what, I don't like that toy,0.0,MOT,CHI,1.4629999999999654,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I don't like that toy, you don't like that toy,0.0,CHI,MOT,2.19399999999996,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 you don't like that toy, you don't like it,0.0,MOT,CAT,1.1479999999999109,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 you don't like it, no,0.0,CAT,CHI,1.3800000000001091,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 no, well that's okay you don't hafta play with it,-1.0809999999999036,CHI,CAT,1.0809999999999036,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 well that's okay you don't hafta play with it, you wanna play with something else,0.0,CAT,CAT,2.3599999999999,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 you wanna play with something else, yes,0.0,CAT,CHI,2.11200000000008,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yes, yes,0.0,CHI,CAT,1.3800000000001091,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 yes, I wanna play with those toys,0.0,CAT,CHI,1.2309999999999945,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 I wanna play with those toys, well then come on over we'll play with those toys,0.0,CHI,CAT,2.5090000000000146,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 well then come on over we'll play with those toys, okay,0.0,CAT,CHI,1.9789999999998145,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 okay, okay,0.0,CHI,CAT,1.5470000000000255,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 okay, with with those toys,0.0,CAT,CHI,0.7319999999999709,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 with with those toys, what shall we play with,0.0,CHI,CAT,3.008000000000038,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 what shall we play with, with the teddy bear,0.0,CAT,CAT,0.8150000000000546,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
 with the teddy bear, this teddy's hungry,-2.0,CAT,CHI,4.888999999999896,False,['P2Y05M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020507.xml
